Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
zcoin,30,"$40,765,696",$4.08,XZC,MTP,282.0,6234.8868,94959698227.0,14.0,0.00053127,BTC
aion,31,"$34,596,785",$0.084298,AION,"Equihash (210,9)",11.0,6020170.0,547288.0,4.5,1.114e-05,BTC
aeternity,32,"$32,528,933",$0.105492,AE,CuckooCycle,179.0,27960350.0,156203.0,175.527,1.382e-05,BTC
elastos,33,"$28,868,564",$1.57,,,,,,,,
tomochain,34,"$24,820,542",$0.352202,,,,,,,,
electroneum,35,"$22,804,303",$0.002263,,,,,,,,
cortex,36,"$22,442,143",$0.089791,,,,,,,,
grin,37,"$21,085,128",$0.525047,,,,,,,,
nuls,38,"$20,280,345",$0.209352,,,,,,,,
beam,39,"$19,927,607",$0.330316,BEAM,BeamHashII,59.0,116736696.0,1978588.0,40.0,4.48e-05,BTC
vertcoin,40,"$16,518,438",$0.303217,VTC,Lyra2REv3,146.0,65705.439525135,1932895300888.0,25.0,3.852e-05,BTC
divi,41,"$16,433,800",$0.010005,,,,,,,,
ilcoin,42,"$14,300,876",$0.032276,,,,,,,,
loki,43,"$12,317,101",$0.259333,,,,,,,,
groestlcoin,44,"$12,305,605",$0.164248,GRS,Groestl,63.0,1082946.347425,73828875325603.0,5.0,2.175e-05,BTC
syscoin,45,"$12,154,905",$0.020803,SYS,SHA-256,60.0,258519038368.22998,0.0,,,
cryptonex,46,"$96,201,211",$1.73,,,,,,,,
counoscoin,47,"$71,786,111",$4.83,,,,,,,,
vitae,48,"$28,605,203",$1.47,,,,,,,,
edcblockchain,49,"$15,399,339",$0.005766,,,,,,,,
mooncoin,50,"$14,203,212",$0.000063,,,,,,,,
microbitcoin,51,"$11,456,215",$0.000061,,,,,,,,
fibos,52,"$11,373,200",$0.010704,,,,,,,,
unobtanium,53,"$11,261,023",$55.74,,,,,,,,
nexus,54,"$10,843,196",$0.167665,,,,,,,,
newton,55,"$9,568,978",$0.000465,,,,,,,,
einsteinium,56,"$8,691,959",$0.039566,EMC2,Scrypt,22.0,641.76737963,125289541234.0,1.95,5.13e-06,BTC
lbrycredits,57,"$8,236,629",$0.023281,,,,,,,,
polis,58,"$8,181,074",$0.832096,,,,,,,,
burst,59,"$8,151,791",$0.003899,,,,,,,,
otocash,60,"$8,042,460",$0.377299,,,,,,,,
nkn,61,"$7,549,243",$0.016177,,,,,,,,
metaverseetp,62,"$7,484,502",$0.095884,,,,,,,,
aeon,63,"$7,473,052",$0.472038,,,,,,,,
mircoin,64,"$6,753,639",$0.007669,,,,,,,,
zvchain,65,"$6,469,975",$0.012011,,,,,,,,
namecoin,66,"$5,849,796",$0.396962,NMC,SHA-256,600.0,13904616840200.0,0.0,,,
gulden,67,"$5,782,354",$0.011321,,,,,,,,
peercoin,68,"$5,530,624",$0.211319,PPC,SHA-256,2700.0,1783085101.25279,2836404516987252.0,48.65904158435986,2.828e-05,BTC
lightningbitcoin,69,"$5,259,287",$1.36,,,,,,,,
quantumresistantledger,70,"$4,785,150",$0.067434,,,,,,,,
piratechain,71,"$4,403,201",$0.028473,,,,,,,,
zenon,72,"$4,228,712",$1.10,,,,,,,,
blockstamp,73,"$4,095,818",$0.155586,,,,,,,,
flo,74,"$3,752,918",$0.024633,,,,,,,,
bitcore,75,"$3,635,437",$0.205218,,,,,,,,
matrixainetwork,76,"$3,569,550",$0.016868,,,,,,,,
ddkoin,77,"$3,502,168",$2.05,,,,,,,,
helleniccoin,78,"$3,487,207",$0.050107,,,,,,,,
electra,79,"$3,374,294",$0.000118,,,,,,,,
dero,80,"$3,274,299",$0.338972,,,,,,,,
credittagchain,81,"$3,222,435",$0.053935,,,,,,,,
gamecredits,82,"$3,219,122",$0.046095,GAME,Scrypt,32.0,5043.7053938936,676954678669.0,6.25,5.8e-06,BTC
smartcash,83,"$3,195,985",$0.002260,SMART,Keccak,53.0,249619.122017668,20228414443813.0,22.75241064565475,2.953e-07,BTC
bitcoinrhodium,84,"$3,113,960",$3.73,,,,,,,,
hycon,85,"$3,059,620",$0.001389,,,,,,,,
viacoin,86,"$3,054,790",$0.131861,VIA,Scrypt,24.0,267605.35061333,47889842879952.0,0.625,1.72e-05,BTC
nimiq,87,"$3,025,071",$0.000518,,,,,,,,
emercoin,88,"$3,020,380",$0.066412,,,,,,,,
bitgreen,89,"$3,014,480",$0.281019,,,,,,,,
ondori,90,"$2,862,537",$0.000076,,,,,,,,
zel,91,"$2,758,073",$0.027476,ZEL,ZelHash,119.0,3049.84257407744,209952.0,112.5,3.91e-06,BTC
observer,92,"$2,730,169",$0.001300,,,,,,,,
colossusxt,93,"$2,717,900",$0.000227,,,,,,,,
ubiq,94,"$2,680,531",$0.062910,UBQ,Ubqhash,85.0,3442143201958.0,40495802375.0,5.0,7.9e-06,BTC
litecoincash,95,"$2,650,255",$0.003939,LCC,SHA-256,150.0,178176900.0,5101759722684416.0,125.0,5e-07,BTC
nix,96,"$2,278,234",$0.052682,,,,,,,,
nexty,97,"$2,153,898",$0.000014,,,,,,,,
titancoin,98,"$2,060,130",$0.002274,,,,,,,,
htmlcoin,99,"$1,982,053",$0.000037,,,,,,,,
boolberry,100,"$1,948,393",$0.147522,,,,,,,,
