Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
newton,56,"$8,297,234",$0.000403,,,,,,,,
otocash,57,"$7,850,419",$0.368290,,,,,,,,
metaverseetp,58,"$7,270,364",$0.093222,,,,,,,,
burst,59,"$7,151,440",$0.003423,,,,,,,,
nkn,60,"$7,126,382",$0.015271,,,,,,,,
mooncoin,61,"$7,083,612",$0.000031,,,,,,,,
mircoin,62,"$6,129,156",$0.006960,,,,,,,,
polis,63,"$5,594,182",$0.568983,,,,,,,,
gulden,64,"$5,435,637",$0.010659,,,,,,,,
lightningbitcoin,65,"$5,282,190",$1.37,,,,,,,,
electra,66,"$4,871,510",$0.000170,,,,,,,,
namecoin,67,"$4,782,327",$0.324525,NMC,SHA-256,600.0,13904616840200.0,0.0,,,
blockstamp,68,"$4,762,565",$0.181014,,,,,,,,
quantumresistantledger,69,"$4,583,663",$0.064676,,,,,,,,
peercoin,70,"$4,473,031",$0.171113,PPC,SHA-256,2700.0,1541519563.96664,2452139301252184.0,50.46256341203281,2.53e-05,BTC
lbrycredits,71,"$4,456,588",$0.012741,,,,,,,,
aeon,72,"$3,757,470",$0.237342,,,,,,,,
gamecredits,73,"$3,715,218",$0.053199,GAME,Scrypt,32.0,3101.6301876764,416293756886.0,6.25,8.24e-06,BTC
dero,74,"$3,423,817",$0.355487,,,,,,,,
credittagchain,75,"$3,222,435",$0.053935,,,,,,,,
flo,76,"$3,155,250",$0.020710,,,,,,,,
bitcore,77,"$3,108,152",$0.175642,,,,,,,,
observer,78,"$3,044,652",$0.001454,,,,,,,,
bitcoinrhodium,79,"$3,015,787",$3.61,,,,,,,,
matrixainetwork,80,"$2,960,319",$0.014070,,,,,,,,
piratechain,81,"$2,838,067",$0.018470,,,,,,,,
nimiq,82,"$2,822,646",$0.000488,,,,,,,,
zel,83,"$2,743,932",$0.027656,ZEL,ZelHash,120.0,3058.1118731345,208767.0,112.5,4.16e-06,BTC
viacoin,84,"$2,727,061",$0.117716,VIA,Scrypt,24.0,242163.4805101,43336842878183.0,0.625,1.741e-05,BTC
emercoin,85,"$2,703,687",$0.059507,,,,,,,,
smartcash,86,"$2,689,934",$0.001903,SMART,Keccak,54.0,277998.133664253,22110979489574.0,22.99992050201694,2.794e-07,BTC
bitgreen,87,"$2,586,039",$0.242605,,,,,,,,
litecoincash,88,"$2,573,595",$0.003833,LCC,SHA-256,150.0,117975358.0,3378002028959280.0,125.0,5.6e-07,BTC
ubiq,89,"$2,542,079",$0.059660,UBQ,Ubqhash,88.0,3102521493595.0,35255926063.0,5.0,8.9e-06,BTC
ondori,90,"$2,540,235",$0.000067,,,,,,,,
hycon,91,"$2,502,397",$0.001141,,,,,,,,
helleniccoin,92,"$2,158,666",$0.031025,,,,,,,,
bitcoinprivate,93,"$2,096,957",$0.438166,,,,,,,,
nix,94,"$2,091,064",$0.048354,,,,,,,,
nexty,95,"$1,946,118",$0.000012,,,,,,,,
htmlcoin,96,"$1,889,427",$0.000036,,,,,,,,
tera,97,"$1,873,967",$0.002218,,,,,,,,
sumokoin,98,"$1,841,168",$0.086771,SUMO,CryptoNightR,246.0,6572143119.0,26716028.0,74.93,1.214e-05,BTC
ergo,99,"$1,799,854",$0.146287,,,,,,,,
feathercoin,100,"$1,753,568",$0.006390,FTC,NeoScrypt,62.0,82.0919126282,5686807742.0,40.0,9.21e-07,BTC
